1.0,17.0,19.0,22.0,10.0,19.0,19.0,19.0,17.0,19.0,31.0,27.0,25.0,18.0,30.0,43.0,56.0,48.0,37.0,0.37,0.39,0.37,0.34,0.37,0.35,0.47,0.57,0.43,0.14,0.13,0.13,0.17,0.15,0.15,0.19,0.2,0.12,4.4,4.4,4.5,5.8,7.6,1.9,1.7,2.2,2.1,13.0,13.0,16.0,17.0,19.0,11.0,16.0,27.0,11.0,18.0,18.0,20.0,23.0,26.0,13.0,18.0,29.0,14.0,18.0,19.0,22.0,22.0,21.0,29.0,21.0,7.0,23.0,77.0,75.0,70.0,71.0,69.0,70.0,73.0,78.0,74.0,2.4,2.8,4.2,4.3,5.5,1.6,1.7,2.8,1.4
1.0,19.0,22.0,10.0,19.0,19.0,19.0,17.0,19.0,26.0,27.0,25.0,18.0,30.0,43.0,56.0,48.0,37.0,24.0,0.39,0.37,0.34,0.37,0.35,0.47,0.57,0.43,0.34,0.13,0.13,0.17,0.15,0.15,0.19,0.2,0.12,0.07,4.4,4.5,5.8,7.6,1.9,1.7,2.2,2.1,1.3,13.0,16.0,17.0,19.0,11.0,16.0,27.0,11.0,5.0,18.0,20.0,23.0,26.0,13.0,18.0,29.0,14.0,6.3,19.0,22.0,22.0,21.0,29.0,21.0,7.0,23.0,31.0,75.0,70.0,71.0,69.0,70.0,73.0,78.0,74.0,70.0,2.8,4.2,4.3,5.5,1.6,1.7,2.8,1.4,0.9
1.0,22.0,10.0,19.0,19.0,19.0,17.0,19.0,26.0,26.0,25.0,18.0,30.0,43.0,56.0,48.0,37.0,24.0,28.0,0.37,0.34,0.37,0.35,0.47,0.57,0.43,0.34,0.65,0.13,0.17,0.15,0.15,0.19,0.2,0.12,0.07,0.24,4.5,5.8,7.6,1.9,1.7,2.2,2.1,1.3,3.4,16.0,17.0,19.0,11.0,16.0,27.0,11.0,5.0,19.0,20.0,23.0,26.0,13.0,18.0,29.0,14.0,6.3,22.0,22.0,22.0,21.0,29.0,21.0,7.0,23.0,31.0,9.4,70.0,71.0,69.0,70.0,73.0,78.0,74.0,70.0,78.0,4.2,4.3,5.5,1.6,1.7,2.8,1.4,0.9,4.2
1.0,10.0,19.0,19.0,19.0,17.0,19.0,26.0,26.0,37.0,18.0,30.0,43.0,56.0,48.0,37.0,24.0,28.0,27.0,0.34,0.37,0.35,0.47,0.57,0.43,0.34,0.65,1.05,0.17,0.15,0.15,0.19,0.2,0.12,0.07,0.24,0.44,5.8,7.6,1.9,1.7,2.2,2.1,1.3,3.4,21.0,17.0,19.0,11.0,16.0,27.0,11.0,5.0,19.0,28.0,23.0,26.0,13.0,18.0,29.0,14.0,6.3,22.0,49.0,22.0,21.0,29.0,21.0,7.0,23.0,31.0,9.4,1.0,71.0,69.0,70.0,73.0,78.0,74.0,70.0,78.0,81.0,4.3,5.5,1.6,1.7,2.8,1.4,0.9,4.2,5.8
1.0,19.0,19.0,19.0,17.0,19.0,26.0,26.0,37.0,38.0,30.0,43.0,56.0,48.0,37.0,24.0,28.0,27.0,47.0,0.37,0.35,0.47,0.57,0.43,0.34,0.65,1.05,0.94,0.15,0.15,0.19,0.2,0.12,0.07,0.24,0.44,0.45,7.6,1.9,1.7,2.2,2.1,1.3,3.4,21.0,11.0,19.0,11.0,16.0,27.0,11.0,5.0,19.0,28.0,32.0,26.0,13.0,18.0,29.0,14.0,6.3,22.0,49.0,43.0,21.0,29.0,21.0,7.0,23.0,31.0,9.4,1.0,0.4,69.0,70.0,73.0,78.0,74.0,70.0,78.0,81.0,81.0,5.5,1.6,1.7,2.8,1.4,0.9,4.2,5.8,4.8
1.0,19.0,19.0,17.0,19.0,26.0,26.0,37.0,38.0,46.0,43.0,56.0,48.0,37.0,24.0,28.0,27.0,47.0,45.0,0.35,0.47,0.57,0.43,0.34,0.65,1.05,0.94,0.68,0.15,0.19,0.2,0.12,0.07,0.24,0.44,0.45,0.3,1.9,1.7,2.2,2.1,1.3,3.4,21.0,11.0,2.9,11.0,16.0,27.0,11.0,5.0,19.0,28.0,32.0,26.0,13.0,18.0,29.0,14.0,6.3,22.0,49.0,43.0,28.0,29.0,21.0,7.0,23.0,31.0,9.4,1.0,0.4,5.2,70.0,73.0,78.0,74.0,70.0,78.0,81.0,81.0,82.0,1.6,1.7,2.8,1.4,0.9,4.2,5.8,4.8,2.9
1.0,19.0,17.0,19.0,26.0,26.0,37.0,38.0,46.0,38.0,56.0,48.0,37.0,24.0,28.0,27.0,47.0,45.0,51.0,0.47,0.57,0.43,0.34,0.65,1.05,0.94,0.68,0.68,0.19,0.2,0.12,0.07,0.24,0.44,0.45,0.3,0.32,1.7,2.2,2.1,1.3,3.4,21.0,11.0,2.9,2.9,16.0,27.0,11.0,5.0,19.0,28.0,32.0,26.0,22.0,18.0,29.0,14.0,6.3,22.0,49.0,43.0,28.0,25.0,21.0,7.0,23.0,31.0,9.4,1.0,0.4,5.2,3.6,73.0,78.0,74.0,70.0,78.0,81.0,81.0,82.0,87.0,1.7,2.8,1.4,0.9,4.2,5.8,4.8,2.9,2.0
1.0,17.0,19.0,26.0,26.0,37.0,38.0,46.0,38.0,34.0,48.0,37.0,24.0,28.0,27.0,47.0,45.0,51.0,42.0,0.57,0.43,0.34,0.65,1.05,0.94,0.68,0.68,0.54,0.2,0.12,0.07,0.24,0.44,0.45,0.3,0.32,0.23,2.2,2.1,1.3,3.4,21.0,11.0,2.9,2.9,1.5,27.0,11.0,5.0,19.0,28.0,32.0,26.0,22.0,13.0,29.0,14.0,6.3,22.0,49.0,43.0,28.0,25.0,15.0,7.0,23.0,31.0,9.4,1.0,0.4,5.2,3.6,8.4,78.0,74.0,70.0,78.0,81.0,81.0,82.0,87.0,89.0,2.8,1.4,0.9,4.2,5.8,4.8,2.9,2.0,1.5
1.0,19.0,26.0,26.0,37.0,38.0,46.0,38.0,34.0,27.0,37.0,24.0,28.0,27.0,47.0,45.0,51.0,42.0,50.0,0.43,0.34,0.65,1.05,0.94,0.68,0.68,0.54,0.66,0.12,0.07,0.24,0.44,0.45,0.3,0.32,0.23,0.29,2.1,1.3,3.4,21.0,11.0,2.9,2.9,1.5,2.2,11.0,5.0,19.0,28.0,32.0,26.0,22.0,13.0,20.0,14.0,6.3,22.0,49.0,43.0,28.0,25.0,15.0,23.0,23.0,31.0,9.4,1.0,0.4,5.2,3.6,8.4,3.0,74.0,70.0,78.0,81.0,81.0,82.0,87.0,89.0,90.0,1.4,0.9,4.2,5.8,4.8,2.9,2.0,1.5,1.5
1.0,26.0,26.0,37.0,38.0,46.0,38.0,34.0,27.0,21.0,24.0,28.0,27.0,47.0,45.0,51.0,42.0,50.0,43.0,0.34,0.65,1.05,0.94,0.68,0.68,0.54,0.66,0.56,0.07,0.24,0.44,0.45,0.3,0.32,0.23,0.29,0.23,1.3,3.4,21.0,11.0,2.9,2.9,1.5,2.2,1.6,5.0,19.0,28.0,32.0,26.0,22.0,13.0,20.0,14.0,6.3,22.0,49.0,43.0,28.0,25.0,15.0,23.0,15.0,31.0,9.4,1.0,0.4,5.2,3.6,8.4,3.0,7.3,70.0,78.0,81.0,81.0,82.0,87.0,89.0,90.0,89.0,0.9,4.2,5.8,4.8,2.9,2.0,1.5,1.5,1.3
1.0,26.0,37.0,38.0,46.0,38.0,34.0,27.0,21.0,25.0,28.0,27.0,47.0,45.0,51.0,42.0,50.0,43.0,34.0,0.65,1.05,0.94,0.68,0.68,0.54,0.66,0.56,0.48,0.24,0.44,0.45,0.3,0.32,0.23,0.29,0.23,0.16,3.4,21.0,11.0,2.9,2.9,1.5,2.2,1.6,2.0,19.0,28.0,32.0,26.0,22.0,13.0,20.0,14.0,9.3,22.0,49.0,43.0,28.0,25.0,15.0,23.0,15.0,11.0,9.4,1.0,0.4,5.2,3.6,8.4,3.0,7.3,9.1,78.0,81.0,81.0,82.0,87.0,89.0,90.0,89.0,90.0,4.2,5.8,4.8,2.9,2.0,1.5,1.5,1.3,1.2
1.0,37.0,38.0,46.0,38.0,34.0,27.0,21.0,25.0,25.0,27.0,47.0,45.0,51.0,42.0,50.0,43.0,34.0,27.0,1.05,0.94,0.68,0.68,0.54,0.66,0.56,0.48,0.47,0.44,0.45,0.3,0.32,0.23,0.29,0.23,0.16,0.12,21.0,11.0,2.9,2.9,1.5,2.2,1.6,2.0,1.4,28.0,32.0,26.0,22.0,13.0,20.0,14.0,9.3,9.1,49.0,43.0,28.0,25.0,15.0,23.0,15.0,11.0,11.0,1.0,0.4,5.2,3.6,8.4,3.0,7.3,9.1,11.0,81.0,81.0,82.0,87.0,89.0,90.0,89.0,90.0,90.0,5.8,4.8,2.9,2.0,1.5,1.5,1.3,1.2,1.3
1.0,38.0,46.0,38.0,34.0,27.0,21.0,25.0,25.0,23.0,47.0,45.0,51.0,42.0,50.0,43.0,34.0,27.0,25.0,0.94,0.68,0.68,0.54,0.66,0.56,0.48,0.47,0.67,0.45,0.3,0.32,0.23,0.29,0.23,0.16,0.12,0.21,11.0,2.9,2.9,1.5,2.2,1.6,2.0,1.4,5.5,32.0,26.0,22.0,13.0,20.0,14.0,9.3,9.1,13.0,43.0,28.0,25.0,15.0,23.0,15.0,11.0,11.0,19.0,0.4,5.2,3.6,8.4,3.0,7.3,9.1,11.0,6.8,81.0,82.0,87.0,89.0,90.0,89.0,90.0,90.0,90.0,4.8,2.9,2.0,1.5,1.5,1.3,1.2,1.3,2.1
1.0,46.0,38.0,34.0,27.0,21.0,25.0,25.0,23.0,21.0,45.0,51.0,42.0,50.0,43.0,34.0,27.0,25.0,33.0,0.68,0.68,0.54,0.66,0.56,0.48,0.47,0.67,0.59,0.3,0.32,0.23,0.29,0.23,0.16,0.12,0.21,0.16,2.9,2.9,1.5,2.2,1.6,2.0,1.4,5.5,6.5,26.0,22.0,13.0,20.0,14.0,9.3,9.1,13.0,16.0,28.0,25.0,15.0,23.0,15.0,11.0,11.0,19.0,22.0,5.2,3.6,8.4,3.0,7.3,9.1,11.0,6.8,13.0,82.0,87.0,89.0,90.0,89.0,90.0,90.0,90.0,82.0,2.9,2.0,1.5,1.5,1.3,1.2,1.3,2.1,5.3
1.0,38.0,34.0,27.0,21.0,25.0,25.0,23.0,21.0,21.0,51.0,42.0,50.0,43.0,34.0,27.0,25.0,33.0,42.0,0.68,0.54,0.66,0.56,0.48,0.47,0.67,0.59,0.5,0.32,0.23,0.29,0.23,0.16,0.12,0.21,0.16,0.14,2.9,1.5,2.2,1.6,2.0,1.4,5.5,6.5,14.0,22.0,13.0,20.0,14.0,9.3,9.1,13.0,16.0,24.0,25.0,15.0,23.0,15.0,11.0,11.0,19.0,22.0,38.0,3.6,8.4,3.0,7.3,9.1,11.0,6.8,13.0,12.0,87.0,89.0,90.0,89.0,90.0,90.0,90.0,82.0,75.0,2.0,1.5,1.5,1.3,1.2,1.3,2.1,5.3,9.8
1.0,34.0,27.0,21.0,25.0,25.0,23.0,21.0,21.0,22.0,42.0,50.0,43.0,34.0,27.0,25.0,33.0,42.0,45.0,0.54,0.66,0.56,0.48,0.47,0.67,0.59,0.5,0.49,0.23,0.29,0.23,0.16,0.12,0.21,0.16,0.14,0.13,1.5,2.2,1.6,2.0,1.4,5.5,6.5,14.0,8.8,13.0,20.0,14.0,9.3,9.1,13.0,16.0,24.0,19.0,15.0,23.0,15.0,11.0,11.0,19.0,22.0,38.0,28.0,8.4,3.0,7.3,9.1,11.0,6.8,13.0,12.0,22.0,89.0,90.0,89.0,90.0,90.0,90.0,82.0,75.0,72.0,1.5,1.5,1.3,1.2,1.3,2.1,5.3,9.8,9.7
1.0,27.0,21.0,25.0,25.0,23.0,21.0,21.0,22.0,23.0,50.0,43.0,34.0,27.0,25.0,33.0,42.0,45.0,52.0,0.66,0.56,0.48,0.47,0.67,0.59,0.5,0.49,0.5,0.29,0.23,0.16,0.12,0.21,0.16,0.14,0.13,0.11,2.2,1.6,2.0,1.4,5.5,6.5,14.0,8.8,7.2,20.0,14.0,9.3,9.1,13.0,16.0,24.0,19.0,21.0,23.0,15.0,11.0,11.0,19.0,22.0,38.0,28.0,28.0,3.0,7.3,9.1,11.0,6.8,13.0,12.0,22.0,28.0,90.0,89.0,90.0,90.0,90.0,82.0,75.0,72.0,67.0,1.5,1.3,1.2,1.3,2.1,5.3,9.8,9.7,9.8
1.0,21.0,25.0,25.0,23.0,21.0,21.0,22.0,23.0,26.0,43.0,34.0,27.0,25.0,33.0,42.0,45.0,52.0,45.0,0.56,0.48,0.47,0.67,0.59,0.5,0.49,0.5,0.47,0.23,0.16,0.12,0.21,0.16,0.14,0.13,0.11,0.09,1.6,2.0,1.4,5.5,6.5,14.0,8.8,7.2,3.9,14.0,9.3,9.1,13.0,16.0,24.0,19.0,21.0,12.0,15.0,11.0,11.0,19.0,22.0,38.0,28.0,28.0,16.0,7.3,9.1,11.0,6.8,13.0,12.0,22.0,28.0,45.0,89.0,90.0,90.0,90.0,82.0,75.0,72.0,67.0,60.0,1.3,1.2,1.3,2.1,5.3,9.8,9.7,9.8,5.3
1.0,25.0,25.0,23.0,21.0,21.0,22.0,23.0,26.0,30.0,34.0,27.0,25.0,33.0,42.0,45.0,52.0,45.0,45.0,0.48,0.47,0.67,0.59,0.5,0.49,0.5,0.47,0.45,0.16,0.12,0.21,0.16,0.14,0.13,0.11,0.09,0.08,2.0,1.4,5.5,6.5,14.0,8.8,7.2,3.9,2.4,9.3,9.1,13.0,16.0,24.0,19.0,21.0,12.0,12.0,11.0,11.0,19.0,22.0,38.0,28.0,28.0,16.0,14.0,9.1,11.0,6.8,13.0,12.0,22.0,28.0,45.0,55.0,90.0,90.0,90.0,82.0,75.0,72.0,67.0,60.0,57.0,1.2,1.3,2.1,5.3,9.8,9.7,9.8,5.3,4.8
1.0,25.0,23.0,21.0,21.0,22.0,23.0,26.0,30.0,42.0,27.0,25.0,33.0,42.0,45.0,52.0,45.0,45.0,50.0,0.47,0.67,0.59,0.5,0.49,0.5,0.47,0.45,0.44,0.12,0.21,0.16,0.14,0.13,0.11,0.09,0.08,0.11,1.4,5.5,6.5,14.0,8.8,7.2,3.9,2.4,1.9,9.1,13.0,16.0,24.0,19.0,21.0,12.0,12.0,12.0,11.0,19.0,22.0,38.0,28.0,28.0,16.0,14.0,14.0,11.0,6.8,13.0,12.0,22.0,28.0,45.0,55.0,55.0,90.0,90.0,82.0,75.0,72.0,67.0,60.0,57.0,67.0,1.3,2.1,5.3,9.8,9.7,9.8,5.3,4.8,4.4
1.0,23.0,21.0,21.0,22.0,23.0,26.0,30.0,42.0,49.0,25.0,33.0,42.0,45.0,52.0,45.0,45.0,50.0,67.0,0.67,0.59,0.5,0.49,0.5,0.47,0.45,0.44,0.4,0.21,0.16,0.14,0.13,0.11,0.09,0.08,0.11,0.1,5.5,6.5,14.0,8.8,7.2,3.9,2.4,1.9,1.5,13.0,16.0,24.0,19.0,21.0,12.0,12.0,12.0,14.0,19.0,22.0,38.0,28.0,28.0,16.0,14.0,14.0,16.0,6.8,13.0,12.0,22.0,28.0,45.0,55.0,55.0,45.0,90.0,82.0,75.0,72.0,67.0,60.0,57.0,67.0,77.0,2.1,5.3,9.8,9.7,9.8,5.3,4.8,4.4,4.4
1.0,21.0,21.0,22.0,23.0,26.0,30.0,42.0,49.0,52.0,33.0,42.0,45.0,52.0,45.0,45.0,50.0,67.0,82.0,0.59,0.5,0.49,0.5,0.47,0.45,0.44,0.4,0.47,0.16,0.14,0.13,0.11,0.09,0.08,0.11,0.1,0.12,6.5,14.0,8.8,7.2,3.9,2.4,1.9,1.5,2.8,16.0,24.0,19.0,21.0,12.0,12.0,12.0,14.0,26.0,22.0,38.0,28.0,28.0,16.0,14.0,14.0,16.0,29.0,13.0,12.0,22.0,28.0,45.0,55.0,55.0,45.0,29.0,82.0,75.0,72.0,67.0,60.0,57.0,67.0,77.0,83.0,5.3,9.8,9.7,9.8,5.3,4.8,4.4,4.4,8.0
1.0,21.0,22.0,23.0,26.0,30.0,42.0,49.0,52.0,51.0,42.0,45.0,52.0,45.0,45.0,50.0,67.0,82.0,78.0,0.5,0.49,0.5,0.47,0.45,0.44,0.4,0.47,0.55,0.14,0.13,0.11,0.09,0.08,0.11,0.1,0.12,0.15,14.0,8.8,7.2,3.9,2.4,1.9,1.5,2.8,2.2,24.0,19.0,21.0,12.0,12.0,12.0,14.0,26.0,27.0,38.0,28.0,28.0,16.0,14.0,14.0,16.0,29.0,29.0,12.0,22.0,28.0,45.0,55.0,55.0,45.0,29.0,25.0,75.0,72.0,67.0,60.0,57.0,67.0,77.0,83.0,84.0,9.8,9.7,9.8,5.3,4.8,4.4,4.4,8.0,5.9
1.0,22.0,23.0,26.0,30.0,42.0,49.0,52.0,51.0,50.0,45.0,52.0,45.0,45.0,50.0,67.0,82.0,78.0,77.0,0.49,0.5,0.47,0.45,0.44,0.4,0.47,0.55,0.64,0.13,0.11,0.09,0.08,0.11,0.1,0.12,0.15,0.2,8.8,7.2,3.9,2.4,1.9,1.5,2.8,2.2,1.9,19.0,21.0,12.0,12.0,12.0,14.0,26.0,27.0,25.0,28.0,28.0,16.0,14.0,14.0,16.0,29.0,29.0,27.0,22.0,28.0,45.0,55.0,55.0,45.0,29.0,25.0,17.0,72.0,67.0,60.0,57.0,67.0,77.0,83.0,84.0,86.0,9.7,9.8,5.3,4.8,4.4,4.4,8.0,5.9,2.4
1.0,23.0,26.0,30.0,42.0,49.0,52.0,51.0,50.0,48.0,52.0,45.0,45.0,50.0,67.0,82.0,78.0,77.0,72.0,0.5,0.47,0.45,0.44,0.4,0.47,0.55,0.64,0.59,0.11,0.09,0.08,0.11,0.1,0.12,0.15,0.2,0.18,7.2,3.9,2.4,1.9,1.5,2.8,2.2,1.9,1.9,21.0,12.0,12.0,12.0,14.0,26.0,27.0,25.0,19.0,28.0,16.0,14.0,14.0,16.0,29.0,29.0,27.0,21.0,28.0,45.0,55.0,55.0,45.0,29.0,25.0,17.0,15.0,67.0,60.0,57.0,67.0,77.0,83.0,84.0,86.0,86.0,9.8,5.3,4.8,4.4,4.4,8.0,5.9,2.4,1.8
1.0,26.0,30.0,42.0,49.0,52.0,51.0,50.0,48.0,51.0,45.0,45.0,50.0,67.0,82.0,78.0,77.0,72.0,67.0,0.47,0.45,0.44,0.4,0.47,0.55,0.64,0.59,0.63,0.09,0.08,0.11,0.1,0.12,0.15,0.2,0.18,0.18,3.9,2.4,1.9,1.5,2.8,2.2,1.9,1.9,2.0,12.0,12.0,12.0,14.0,26.0,27.0,25.0,19.0,17.0,16.0,14.0,14.0,16.0,29.0,29.0,27.0,21.0,19.0,45.0,55.0,55.0,45.0,29.0,25.0,17.0,15.0,16.0,60.0,57.0,67.0,77.0,83.0,84.0,86.0,86.0,86.0,5.3,4.8,4.4,4.4,8.0,5.9,2.4,1.8,1.9
1.0,30.0,42.0,49.0,52.0,51.0,50.0,48.0,51.0,49.0,45.0,50.0,67.0,82.0,78.0,77.0,72.0,67.0,69.0,0.45,0.44,0.4,0.47,0.55,0.64,0.59,0.63,0.64,0.08,0.11,0.1,0.12,0.15,0.2,0.18,0.18,0.16,2.4,1.9,1.5,2.8,2.2,1.9,1.9,2.0,2.0,12.0,12.0,14.0,26.0,27.0,25.0,19.0,17.0,13.0,14.0,14.0,16.0,29.0,29.0,27.0,21.0,19.0,15.0,55.0,55.0,45.0,29.0,25.0,17.0,15.0,16.0,20.0,57.0,67.0,77.0,83.0,84.0,86.0,86.0,86.0,87.0,4.8,4.4,4.4,8.0,5.9,2.4,1.8,1.9,2.0
1.0,42.0,49.0,52.0,51.0,50.0,48.0,51.0,49.0,52.0,50.0,67.0,82.0,78.0,77.0,72.0,67.0,69.0,73.0,0.44,0.4,0.47,0.55,0.64,0.59,0.63,0.64,0.69,0.11,0.1,0.12,0.15,0.2,0.18,0.18,0.16,0.26,1.9,1.5,2.8,2.2,1.9,1.9,2.0,2.0,6.4,12.0,14.0,26.0,27.0,25.0,19.0,17.0,13.0,24.0,14.0,16.0,29.0,29.0,27.0,21.0,19.0,15.0,31.0,55.0,45.0,29.0,25.0,17.0,15.0,16.0,20.0,6.6,67.0,77.0,83.0,84.0,86.0,86.0,86.0,87.0,89.0,4.4,4.4,8.0,5.9,2.4,1.8,1.9,2.0,1.9
1.0,49.0,52.0,51.0,50.0,48.0,51.0,49.0,52.0,46.0,67.0,82.0,78.0,77.0,72.0,67.0,69.0,73.0,82.0,0.4,0.47,0.55,0.64,0.59,0.63,0.64,0.69,0.62,0.1,0.12,0.15,0.2,0.18,0.18,0.16,0.26,0.21,1.5,2.8,2.2,1.9,1.9,2.0,2.0,6.4,2.8,14.0,26.0,27.0,25.0,19.0,17.0,13.0,24.0,22.0,16.0,29.0,29.0,27.0,21.0,19.0,15.0,31.0,25.0,45.0,29.0,25.0,17.0,15.0,16.0,20.0,6.6,3.0,77.0,83.0,84.0,86.0,86.0,86.0,87.0,89.0,93.0,4.4,8.0,5.9,2.4,1.8,1.9,2.0,1.9,1.5
1.0,52.0,51.0,50.0,48.0,51.0,49.0,52.0,46.0,42.0,82.0,78.0,77.0,72.0,67.0,69.0,73.0,82.0,78.0,0.47,0.55,0.64,0.59,0.63,0.64,0.69,0.62,0.56,0.12,0.15,0.2,0.18,0.18,0.16,0.26,0.21,0.15,2.8,2.2,1.9,1.9,2.0,2.0,6.4,2.8,1.7,26.0,27.0,25.0,19.0,17.0,13.0,24.0,22.0,12.0,29.0,29.0,27.0,21.0,19.0,15.0,31.0,25.0,14.0,29.0,25.0,17.0,15.0,16.0,20.0,6.6,3.0,10.0,83.0,84.0,86.0,86.0,86.0,87.0,89.0,93.0,93.0,8.0,5.9,2.4,1.8,1.9,2.0,1.9,1.5,1.4
1.0,51.0,50.0,48.0,51.0,49.0,52.0,46.0,42.0,39.0,78.0,77.0,72.0,67.0,69.0,73.0,82.0,78.0,70.0,0.55,0.64,0.59,0.63,0.64,0.69,0.62,0.56,0.5,0.15,0.2,0.18,0.18,0.16,0.26,0.21,0.15,0.14,2.2,1.9,1.9,2.0,2.0,6.4,2.8,1.7,1.6,27.0,25.0,19.0,17.0,13.0,24.0,22.0,12.0,10.0,29.0,27.0,21.0,19.0,15.0,31.0,25.0,14.0,12.0,25.0,17.0,15.0,16.0,20.0,6.6,3.0,10.0,18.0,84.0,86.0,86.0,86.0,87.0,89.0,93.0,93.0,92.0,5.9,2.4,1.8,1.9,2.0,1.9,1.5,1.4,1.6
1.0,50.0,48.0,51.0,49.0,52.0,46.0,42.0,39.0,29.0,77.0,72.0,67.0,69.0,73.0,82.0,78.0,70.0,68.0,0.64,0.59,0.63,0.64,0.69,0.62,0.56,0.5,0.41,0.2,0.18,0.18,0.16,0.26,0.21,0.15,0.14,0.08,1.9,1.9,2.0,2.0,6.4,2.8,1.7,1.6,1.0,25.0,19.0,17.0,13.0,24.0,22.0,12.0,10.0,5.9,27.0,21.0,19.0,15.0,31.0,25.0,14.0,12.0,6.9,17.0,15.0,16.0,20.0,6.6,3.0,10.0,18.0,45.0,86.0,86.0,86.0,87.0,89.0,93.0,93.0,92.0,84.0,2.4,1.8,1.9,2.0,1.9,1.5,1.4,1.6,2.2
1.0,48.0,51.0,49.0,52.0,46.0,42.0,39.0,29.0,35.0,72.0,67.0,69.0,73.0,82.0,78.0,70.0,68.0,58.0,0.59,0.63,0.64,0.69,0.62,0.56,0.5,0.41,0.43,0.18,0.18,0.16,0.26,0.21,0.15,0.14,0.08,0.09,1.9,2.0,2.0,6.4,2.8,1.7,1.6,1.0,0.9,19.0,17.0,13.0,24.0,22.0,12.0,10.0,5.9,5.0,21.0,19.0,15.0,31.0,25.0,14.0,12.0,6.9,5.9,15.0,16.0,20.0,6.6,3.0,10.0,18.0,45.0,35.0,86.0,86.0,87.0,89.0,93.0,93.0,92.0,84.0,85.0,1.8,1.9,2.0,1.9,1.5,1.4,1.6,2.2,2.0
1.0,51.0,49.0,52.0,46.0,42.0,39.0,29.0,35.0,32.0,67.0,69.0,73.0,82.0,78.0,70.0,68.0,58.0,69.0,0.63,0.64,0.69,0.62,0.56,0.5,0.41,0.43,0.42,0.18,0.16,0.26,0.21,0.15,0.14,0.08,0.09,0.08,2.0,2.0,6.4,2.8,1.7,1.6,1.0,0.9,0.9,17.0,13.0,24.0,22.0,12.0,10.0,5.9,5.0,4.1,19.0,15.0,31.0,25.0,14.0,12.0,6.9,5.9,4.9,16.0,20.0,6.6,3.0,10.0,18.0,45.0,35.0,31.0,86.0,87.0,89.0,93.0,93.0,92.0,84.0,85.0,88.0,1.9,2.0,1.9,1.5,1.4,1.6,2.2,2.0,1.6
1.0,49.0,52.0,46.0,42.0,39.0,29.0,35.0,32.0,38.0,69.0,73.0,82.0,78.0,70.0,68.0,58.0,69.0,55.0,0.64,0.69,0.62,0.56,0.5,0.41,0.43,0.42,0.41,0.16,0.26,0.21,0.15,0.14,0.08,0.09,0.08,0.08,2.0,6.4,2.8,1.7,1.6,1.0,0.9,0.9,0.6,13.0,24.0,22.0,12.0,10.0,5.9,5.0,4.1,4.4,15.0,31.0,25.0,14.0,12.0,6.9,5.9,4.9,5.0,20.0,6.6,3.0,10.0,18.0,45.0,35.0,31.0,30.0,87.0,89.0,93.0,93.0,92.0,84.0,85.0,88.0,89.0,2.0,1.9,1.5,1.4,1.6,2.2,2.0,1.6,1.4
1.0,52.0,46.0,42.0,39.0,29.0,35.0,32.0,38.0,23.0,73.0,82.0,78.0,70.0,68.0,58.0,69.0,55.0,52.0,0.69,0.62,0.56,0.5,0.41,0.43,0.42,0.41,0.47,0.26,0.21,0.15,0.14,0.08,0.09,0.08,0.08,0.12,6.4,2.8,1.7,1.6,1.0,0.9,0.9,0.6,2.0,24.0,22.0,12.0,10.0,5.9,5.0,4.1,4.4,9.9,31.0,25.0,14.0,12.0,6.9,5.9,4.9,5.0,12.0,6.6,3.0,10.0,18.0,45.0,35.0,31.0,30.0,22.0,89.0,93.0,93.0,92.0,84.0,85.0,88.0,89.0,88.0,1.9,1.5,1.4,1.6,2.2,2.0,1.6,1.4,1.4
1.0,46.0,42.0,39.0,29.0,35.0,32.0,38.0,23.0,21.0,82.0,78.0,70.0,68.0,58.0,69.0,55.0,52.0,34.0,0.62,0.56,0.5,0.41,0.43,0.42,0.41,0.47,0.59,0.21,0.15,0.14,0.08,0.09,0.08,0.08,0.12,0.15,2.8,1.7,1.6,1.0,0.9,0.9,0.6,2.0,3.9,22.0,12.0,10.0,5.9,5.0,4.1,4.4,9.9,11.0,25.0,14.0,12.0,6.9,5.9,4.9,5.0,12.0,15.0,3.0,10.0,18.0,45.0,35.0,31.0,30.0,22.0,18.0,93.0,93.0,92.0,84.0,85.0,88.0,89.0,88.0,86.0,1.5,1.4,1.6,2.2,2.0,1.6,1.4,1.4,1.5
1.0,42.0,39.0,29.0,35.0,32.0,38.0,23.0,21.0,13.0,78.0,70.0,68.0,58.0,69.0,55.0,52.0,34.0,35.0,0.56,0.5,0.41,0.43,0.42,0.41,0.47,0.59,0.89,0.15,0.14,0.08,0.09,0.08,0.08,0.12,0.15,0.27,1.7,1.6,1.0,0.9,0.9,0.6,2.0,3.9,12.0,12.0,10.0,5.9,5.0,4.1,4.4,9.9,11.0,20.0,14.0,12.0,6.9,5.9,4.9,5.0,12.0,15.0,32.0,10.0,18.0,45.0,35.0,31.0,30.0,22.0,18.0,14.0,93.0,92.0,84.0,85.0,88.0,89.0,88.0,86.0,78.0,1.4,1.6,2.2,2.0,1.6,1.4,1.4,1.5,1.9
